GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
1500000US360050053002,360050053002,"Block Group 2, Census Tract 53, Bronx County, New York",389,200,88,60,43,46,45,42,32,33,0,12,0,12,0,12,13,20,287,166,163,139,0,12,109,73,15,24,0,12,0,12,0,12,0,12,14,23,0,12,0,12
1500000US360050054001,360050054001,"Block Group 1, Census Tract 54, Bronx County, New York",397,211,57,52,56,52,1,3,1,3,0,12,0,12,0,12,0,12,297,177,66,57,0,12,231,156,0,12,0,12,0,12,0,12,0,12,21,36,0,12,22,35
1500000US360050054002,360050054002,"Block Group 2, Census Tract 54, Bronx County, New York",1453,427,269,126,269,126,0,12,0,12,0,12,0,12,0,12,0,12,908,376,124,84,0,12,758,365,26,36,0,12,130,127,0,12,0,12,95,80,0,12,51,57
1500000US360050054003,360050054003,"Block Group 3, Census Tract 54, Bronx County, New York",351,164,141,88,103,78,38,42,21,33,17,28,0,12,0,12,0,12,210,140,20,32,0,12,161,103,29,45,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050054004,360050054004,"Block Group 4, Census Tract 54, Bronx County, New York",375,186,80,81,80,81,0,12,0,12,0,12,0,12,0,12,0,12,282,166,43,54,0,12,239,156,0,12,0,12,0,12,13,22,0,12,0,12,0,12,0,12
1500000US360050056001,360050056001,"Block Group 1, Census Tract 56, Bronx County, New York",269,94,42,36,42,36,0,12,0,12,0,12,0,12,0,12,0,12,163,93,63,43,0,12,100,59,0,12,0,12,0,12,10,15,0,12,42,32,12,17,0,12
1500000US360050056002,360050056002,"Block Group 2, Census Tract 56, Bronx County, New York",358,181,89,47,76,46,13,14,0,12,5,7,0,12,8,13,0,12,216,177,11,17,0,12,205,172,0,12,0,12,0,12,0,12,0,12,43,41,10,14,0,12
1500000US360050056003,360050056003,"Block Group 3, Census Tract 56, Bronx County, New York",364,158,112,59,72,42,40,39,32,37,0,12,8,13,0,12,0,12,252,122,68,58,0,12,184,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050059021,360050059021,"Block Group 1, Census Tract 59.02, Bronx County, New York",397,194,55,41,35,37,20,30,20,30,0,12,0,12,0,12,0,12,276,142,103,105,0,12,173,104,0,12,0,12,0,12,0,12,0,12,44,51,0,12,22,33
1500000US360050059022,360050059022,"Block Group 2, Census Tract 59.02, Bronx County, New York",584,142,114,94,114,94,0,12,0,12,0,12,0,12,0,12,0,12,373,133,128,74,0,12,218,112,27,44,0,12,7,11,0,12,0,12,53,46,12,19,25,34
1500000US360050060001,360050060001,"Block Group 1, Census Tract 60, Bronx County, New York",508,146,137,71,124,69,13,15,13,15,0,12,0,12,0,12,0,12,351,120,63,44,3,7,285,119,0,12,0,12,4,7,0,12,0,12,9,13,0,12,7,11
1500000US360050061001,360050061001,"Block Group 1, Census Tract 61, Bronx County, New York",119,70,47,47,24,29,23,28,14,22,9,17,0,12,0,12,0,12,60,46,0,12,0,12,60,46,0,12,0,12,0,12,0,12,0,12,12,19,0,12,0,12
1500000US360050061002,360050061002,"Block Group 2, Census Tract 61, Bronx County, New York",1192,228,360,138,273,130,87,65,87,65,0,12,0,12,0,12,0,12,682,184,304,141,0,12,378,143,0,12,0,12,0,12,0,12,0,12,150,95,0,12,0,12
1500000US360050061003,360050061003,"Block Group 3, Census Tract 61, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050062001,360050062001,"Block Group 1, Census Tract 62, Bronx County, New York",553,233,162,145,162,145,0,12,0,12,0,12,0,12,0,12,0,12,391,197,256,170,0,12,135,129,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050062002,360050062002,"Block Group 2, Census Tract 62, Bronx County, New York",524,297,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,400,233,132,109,0,12,268,164,0,12,0,12,30,49,0,12,0,12,60,77,34,58,0,12
1500000US360050062003,360050062003,"Block Group 3, Census Tract 62, Bronx County, New York",299,170,55,69,48,60,7,16,7,16,0,12,0,12,0,12,0,12,244,154,147,126,0,12,97,78,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050062004,360050062004,"Block Group 4, Census Tract 62, Bronx County, New York",759,364,99,99,88,98,11,17,11,17,0,12,0,12,0,12,0,12,544,342,226,163,17,42,301,244,0,12,0,12,0,12,0,12,0,12,0,12,0,12,116,122
1500000US360050062005,360050062005,"Block Group 5, Census Tract 62, Bronx County, New York",290,231,58,61,41,54,17,28,17,28,0,12,0,12,0,12,0,12,165,131,28,44,0,12,137,121,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,95
1500000US360050063001,360050063001,"Block Group 1, Census Tract 63, Bronx County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050063002,360050063002,"Block Group 2, Census Tract 63, Bronx County, New York",142,81,15,19,15,19,0,12,0,12,0,12,0,12,0,12,0,12,119,77,19,30,9,14,91,59,0,12,0,12,0,12,0,12,0,12,8,16,0,12,0,12
1500000US360050063003,360050063003,"Block Group 3, Census Tract 63, Bronx County, New York",262,152,88,73,88,73,0,12,0,12,0,12,0,12,0,12,0,12,125,100,8,14,10,15,107,95,0,12,0,12,0,12,0,12,0,12,49,54,0,12,0,12
1500000US360050063004,360050063004,"Block Group 4, Census Tract 63, Bronx County, New York",491,136,69,82,69,82,0,12,0,12,0,12,0,12,0,12,0,12,395,113,72,64,0,12,294,105,29,45,0,12,0,12,0,12,0,12,0,12,0,12,27,33
1500000US360050063005,360050063005,"Block Group 5, Census Tract 63, Bronx County, New York",405,179,111,90,70,80,41,52,0,12,9,13,0,12,0,12,32,49,222,145,68,63,17,27,112,90,25,36,0,12,0,12,0,12,0,12,60,51,12,19,0,12
1500000US360050063006,360050063006,"Block Group 6, Census Tract 63, Bronx County, New York",877,291,42,52,42,52,0,12,0,12,0,12,0,12,0,12,0,12,698,283,86,92,0,12,612,270,0,12,0,12,8,13,0,12,0,12,129,90,0,12,0,12
1500000US360050064001,360050064001,"Block Group 1, Census Tract 64, Bronx County, New York",706,215,178,107,164,107,14,21,10,17,4,12,0,12,0,12,0,12,466,160,80,64,0,12,386,152,0,12,0,12,9,13,0,12,0,12,53,34,0,12,0,12
1500000US360050064002,360050064002,"Block Group 2, Census Tract 64, Bronx County, New York",261,144,45,49,45,49,0,12,0,12,0,12,0,12,0,12,0,12,170,101,10,16,0,12,160,97,0,12,0,12,20,33,0,12,0,12,0,12,0,12,26,41
1500000US360050064003,360050064003,"Block Group 3, Census Tract 64, Bronx County, New York",281,128,95,87,95,87,0,12,0,12,0,12,0,12,0,12,0,12,186,117,32,39,0,12,154,107,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050064004,360050064004,"Block Group 4, Census Tract 64, Bronx County, New York",286,145,40,40,40,40,0,12,0,12,0,12,0,12,0,12,0,12,235,128,162,120,0,12,73,70,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,17
1500000US360050065001,360050065001,"Block Group 1, Census Tract 65, Bronx County, New York",630,283,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,416,244,86,75,0,12,312,202,18,29,0,12,48,71,0,12,0,12,166,162,0,12,0,12
1500000US360050065002,360050065002,"Block Group 2, Census Tract 65, Bronx County, New York",1049,232,76,92,76,92,0,12,0,12,0,12,0,12,0,12,0,12,795,187,198,94,0,12,565,157,32,29,0,12,0,12,0,12,0,12,98,73,0,12,80,60
1500000US360050065003,360050065003,"Block Group 3, Census Tract 65, Bronx County, New York",284,103,39,43,39,43,0,12,0,12,0,12,0,12,0,12,0,12,183,119,56,44,0,12,127,110,0,12,0,12,0,12,0,12,0,12,53,51,9,15,0,12
1500000US360050065004,360050065004,"Block Group 4, Census Tract 65, Bronx County, New York",201,139,10,21,10,21,0,12,0,12,0,12,0,12,0,12,0,12,148,122,26,40,0,12,122,114,0,12,0,12,0,12,0,12,0,12,43,39,0,12,0,12
1500000US360050067001,360050067001,"Block Group 1, Census Tract 67, Bronx County, New York",599,326,128,106,107,101,21,34,0,12,21,34,0,12,0,12,0,12,283,158,68,83,0,12,215,144,0,12,0,12,0,12,0,12,42,65,146,145,0,12,0,12
1500000US360050067002,360050067002,"Block Group 2, Census Tract 67, Bronx County, New York",214,310,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,100,133,0,12,0,12,100,133,0,12,0,12,0,12,0,12,0,12,114,179,0,12,0,12
1500000US360050067003,360050067003,"Block Group 3, Census Tract 67, Bronx County, New York",230,119,23,35,23,35,0,12,0,12,0,12,0,12,0,12,0,12,158,104,58,75,0,12,100,77,0,12,0,12,0,12,0,12,0,12,20,31,0,12,29,35
1500000US360050067004,360050067004,"Block Group 4, Census Tract 67, Bronx County, New York",396,237,93,117,93,117,0,12,0,12,0,12,0,12,0,12,0,12,168,118,24,39,0,12,144,114,0,12,0,12,0,12,0,12,0,12,38,60,0,12,97,106
1500000US360050067005,360050067005,"Block Group 5, Census Tract 67, Bronx County, New York",504,404,128,144,128,144,0,12,0,12,0,12,0,12,0,12,0,12,323,296,0,12,0,12,323,296,0,12,0,12,0,12,0,12,0,12,39,62,0,12,14,24
1500000US360050067006,360050067006,"Block Group 6, Census Tract 67, Bronx County, New York",475,367,14,23,14,23,0,12,0,12,0,12,0,12,0,12,0,12,323,207,26,42,22,37,211,171,64,105,0,12,2,28,0,12,0,12,136,181,0,12,0,12
1500000US360050068001,360050068001,"Block Group 1, Census Tract 68, Bronx County, New York",399,149,156,77,134,72,22,24,22,24,0,12,0,12,0,12,0,12,243,128,33,32,0,12,210,123,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050068002,360050068002,"Block Group 2, Census Tract 68, Bronx County, New York",182,126,35,56,0,12,35,56,35,56,0,12,0,12,0,12,0,12,92,66,40,43,23,37,29,36,0,12,0,12,0,12,0,12,0,12,38,56,0,12,17,26
1500000US360050068003,360050068003,"Block Group 3, Census Tract 68, Bronx County, New York",307,138,83,75,68,71,15,26,15,26,0,12,0,12,0,12,0,12,198,113,27,35,0,12,158,102,13,18,0,12,26,35,0,12,0,12,0,12,0,12,0,12
1500000US360050069001,360050069001,"Block Group 1, Census Tract 69, Bronx County, New York",855,226,333,137,184,106,149,92,99,102,22,38,13,22,15,24,0,12,438,163,141,84,21,33,244,109,32,40,0,12,0,12,0,12,0,12,68,64,0,12,16,25
1500000US360050069002,360050069002,"Block Group 2, Census Tract 69, Bronx County, New York",704,310,65,69,65,69,0,12,0,12,0,12,0,12,0,12,0,12,459,262,68,82,0,12,391,251,0,12,0,12,0,12,0,12,0,12,180,167,0,12,0,12
1500000US360050069003,360050069003,"Block Group 3, Census Tract 69, Bronx County, New York",311,135,43,68,0,12,43,68,43,68,0,12,0,12,0,12,0,12,156,105,55,51,0,12,101,86,0,12,0,12,37,59,0,12,0,12,56,51,0,12,19,30
1500000US360050069004,360050069004,"Block Group 4, Census Tract 69, Bronx County, New York",456,221,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,230,138,54,67,0,12,159,119,17,27,0,12,19,31,0,12,0,12,81,69,0,12,126,98
1500000US360050070001,360050070001,"Block Group 1, Census Tract 70, Bronx County, New York",1117,295,279,123,242,117,37,36,23,28,0,12,0,12,0,12,14,23,753,237,171,88,19,31,563,225,0,12,0,12,9,21,0,12,0,12,34,31,0,12,42,42
1500000US360050070002,360050070002,"Block Group 2, Census Tract 70, Bronx County, New York",235,137,24,49,24,49,0,12,0,12,0,12,0,12,0,12,0,12,211,108,25,29,15,24,146,107,25,36,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050070003,360050070003,"Block Group 3, Census Tract 70, Bronx County, New York",334,141,90,65,58,46,32,40,32,40,0,12,0,12,0,12,0,12,208,117,8,14,0,12,200,112,0,12,0,12,0,12,0,12,0,12,19,31,0,12,17,26
1500000US360050071001,360050071001,"Block Group 1, Census Tract 71, Bronx County, New York",443,124,84,49,78,47,6,9,6,9,0,12,0,12,0,12,0,12,350,116,107,48,7,11,231,93,5,8,0,12,0,12,0,12,0,12,9,11,0,12,0,12
1500000US360050071002,360050071002,"Block Group 2, Census Tract 71, Bronx County, New York",384,121,60,42,60,42,0,12,0,12,0,12,0,12,0,12,0,12,207,73,29,31,0,12,167,67,11,17,0,12,11,16,0,12,0,12,90,108,0,12,16,22
1500000US360050072001,360050072001,"Block Group 1, Census Tract 72, Bronx County, New York",860,326,191,98,158,89,33,43,25,41,8,13,0,12,0,12,0,12,398,147,40,44,0,12,358,141,0,12,0,12,0,12,0,12,144,225,59,53,0,12,68,68
1500000US360050072002,360050072002,"Block Group 2, Census Tract 72, Bronx County, New York",893,361,169,110,142,110,27,31,27,31,0,12,0,12,0,12,0,12,538,315,304,288,22,33,198,99,14,16,0,12,33,40,0,12,50,50,69,82,34,50,0,12
1500000US360050072003,360050072003,"Block Group 3, Census Tract 72, Bronx County, New York",260,112,90,68,90,68,0,12,0,12,0,12,0,12,0,12,0,12,170,83,51,38,0,12,119,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050072004,360050072004,"Block Group 4, Census Tract 72, Bronx County, New York",235,94,99,67,99,67,0,12,0,12,0,12,0,12,0,12,0,12,114,68,58,42,0,12,49,32,7,12,0,12,0,12,0,12,0,12,22,33,0,12,0,12
1500000US360050073001,360050073001,"Block Group 1, Census Tract 73, Bronx County, New York",357,149,86,64,86,64,0,12,0,12,0,12,0,12,0,12,0,12,208,110,21,23,21,28,166,104,0,12,0,12,0,12,0,12,0,12,38,44,0,12,25,40
1500000US360050073002,360050073002,"Block Group 2, Census Tract 73, Bronx County, New York",213,108,24,35,18,32,6,12,6,12,0,12,0,12,0,12,0,12,147,86,42,45,0,12,93,69,12,22,0,12,0,12,0,12,0,12,0,12,24,38,18,27
1500000US360050073003,360050073003,"Block Group 3, Census Tract 73, Bronx County, New York",447,168,133,97,133,97,0,12,0,12,0,12,0,12,0,12,0,12,252,101,28,42,0,12,224,94,0,12,0,12,0,12,0,12,0,12,29,33,9,13,24,38
1500000US360050074001,360050074001,"Block Group 1, Census Tract 74, Bronx County, New York",685,190,392,128,265,117,127,105,77,69,28,44,0,12,22,32,0,12,273,142,93,95,0,12,180,106,0,12,0,12,0,12,0,12,0,12,20,19,0,12,0,12
1500000US360050074002,360050074002,"Block Group 2, Census Tract 74, Bronx County, New York",389,165,112,131,65,79,47,63,47,63,0,12,0,12,0,12,0,12,265,117,205,120,0,12,45,49,15,29,0,12,0,12,0,12,0,12,0,12,0,12,12,20
1500000US360050074003,360050074003,"Block Group 3, Census Tract 74, Bronx County, New York",477,137,231,105,231,105,0,12,0,12,0,12,0,12,0,12,0,12,195,106,73,60,0,12,93,64,29,36,0,12,0,12,0,12,0,12,38,39,0,12,13,21
1500000US360050075001,360050075001,"Block Group 1, Census Tract 75, Bronx County, New York",520,169,107,79,97,79,10,15,10,15,0,12,0,12,0,12,0,12,329,153,72,50,0,12,236,137,21,26,0,12,0,12,0,12,18,28,24,29,0,12,42,47
1500000US360050075002,360050075002,"Block Group 2, Census Tract 75, Bronx County, New York",673,239,174,89,154,82,20,31,20,31,0,12,0,12,0,12,0,12,383,168,123,96,0,12,247,109,13,20,0,12,18,27,0,12,0,12,98,65,0,12,0,12
1500000US360050075003,360050075003,"Block Group 3, Census Tract 75, Bronx County, New York",258,97,40,37,11,18,29,32,14,24,15,21,0,12,0,12,0,12,187,101,42,48,0,12,145,72,0,12,0,12,0,12,0,12,0,12,31,27,0,12,0,12
1500000US360050075004,360050075004,"Block Group 4, Census Tract 75, Bronx County, New York",126,65,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,93,67,20,31,0,12,73,59,0,12,0,12,0,12,0,12,0,12,23,36,0,12,10,16
1500000US360050076001,360050076001,"Block Group 1, Census Tract 76, Bronx County, New York",311,158,146,107,146,107,0,12,0,12,0,12,0,12,0,12,0,12,127,111,32,31,0,12,95,97,0,12,0,12,0,12,0,12,0,12,38,40,0,12,0,12
1500000US360050076002,360050076002,"Block Group 2, Census Tract 76, Bronx County, New York",611,199,280,100,241,98,39,44,0,12,24,35,15,26,0,12,0,12,331,180,40,36,23,35,268,167,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050076003,360050076003,"Block Group 3, Census Tract 76, Bronx County, New York",264,129,79,56,59,47,20,32,0,12,0,12,20,32,0,12,0,12,170,108,23,36,0,12,147,102,0,12,0,12,0,12,0,12,0,12,15,25,0,12,0,12
1500000US360050076004,360050076004,"Block Group 4, Census Tract 76, Bronx County, New York",426,169,211,153,118,86,93,123,61,76,32,48,0,12,0,12,0,12,147,70,88,62,0,12,59,49,0,12,0,12,43,42,0,12,0,12,0,12,0,12,25,41
1500000US360050076005,360050076005,"Block Group 5, Census Tract 76, Bronx County, New York",541,238,155,107,144,104,11,17,11,17,0,12,0,12,0,12,0,12,296,140,118,107,0,12,176,99,2,12,0,12,0,12,0,12,0,12,61,74,29,46,0,12
1500000US360050077001,360050077001,"Block Group 1, Census Tract 77, Bronx County, New York",702,148,199,84,178,81,21,35,21,35,0,12,0,12,0,12,0,12,447,116,143,81,0,12,275,68,29,49,0,12,10,18,0,12,6,9,19,21,0,12,21,21
1500000US360050078001,360050078001,"Block Group 1, Census Tract 78, Bronx County, New York",686,238,303,173,241,158,62,74,62,74,0,12,0,12,0,12,0,12,289,153,55,44,0,12,234,152,0,12,0,12,0,12,0,12,0,12,58,91,0,12,36,57
1500000US360050078002,360050078002,"Block Group 2, Census Tract 78, Bronx County, New York",869,282,313,183,188,122,125,118,78,109,0,12,47,52,0,12,0,12,407,184,228,151,33,41,105,86,41,54,0,12,28,45,0,12,0,12,78,62,0,12,43,68
1500000US360050078003,360050078003,"Block Group 3, Census Tract 78, Bronx County, New York",534,239,29,46,0,12,29,46,0,12,29,46,0,12,0,12,0,12,497,250,111,96,0,12,386,232,0,12,0,12,0,12,0,12,0,12,8,31,0,12,0,12
1500000US360050078004,360050078004,"Block Group 4, Census Tract 78, Bronx County, New York",264,131,14,22,14,22,0,12,0,12,0,12,0,12,0,12,0,12,233,124,34,38,0,12,199,118,0,12,0,12,17,28,0,12,0,12,0,12,0,12,0,12
1500000US360050079001,360050079001,"Block Group 1, Census Tract 79, Bronx County, New York",464,384,71,78,71,78,0,12,0,12,0,12,0,12,0,12,0,12,365,377,32,53,0,12,333,368,0,12,0,12,0,12,0,12,0,12,28,45,0,12,0,12
1500000US360050079002,360050079002,"Block Group 2, Census Tract 79, Bronx County, New York",223,142,30,50,30,50,0,12,0,12,0,12,0,12,0,12,0,12,193,121,96,108,0,12,97,90,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050079003,360050079003,"Block Group 3, Census Tract 79, Bronx County, New York",335,204,15,28,15,28,0,12,0,12,0,12,0,12,0,12,0,12,275,156,0,12,0,12,275,156,0,12,0,12,0,12,0,12,0,12,45,54,0,12,0,12
1500000US360050079004,360050079004,"Block Group 4, Census Tract 79, Bronx County, New York",383,173,98,95,98,95,0,12,0,12,0,12,0,12,0,12,0,12,261,135,30,51,0,12,231,127,0,12,0,12,0,12,0,12,0,12,0,12,0,12,24,41
1500000US360050079005,360050079005,"Block Group 5, Census Tract 79, Bronx County, New York",104,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,91,65,0,12,0,12,91,65,0,12,0,12,0,12,0,12,0,12,13,20,0,12,0,12
1500000US360050079006,360050079006,"Block Group 6, Census Tract 79, Bronx County, New York",289,133,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,247,119,18,28,0,12,229,117,0,12,0,12,0,12,0,12,0,12,42,52,0,12,0,12
1500000US360050083001,360050083001,"Block Group 1, Census Tract 83, Bronx County, New York",127,123,30,46,0,12,30,46,30,46,0,12,0,12,0,12,0,12,97,86,0,12,0,12,97,86,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050083002,360050083002,"Block Group 2, Census Tract 83, Bronx County, New York",48,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,48,56,48,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US360050083003,360050083003,"Block Group 3, Census Tract 83, Bronx County, New York",365,129,47,54,47,54,0,12,0,12,0,12,0,12,0,12,0,12,291,126,0,12,0,12,291,126,0,12,0,12,0,12,0,12,0,12,19,21,0,12,8,13
1500000US360050083004,360050083004,"Block Group 4, Census Tract 83, Bronx County, New York",445,235,54,47,54,47,0,12,0,12,0,12,0,12,0,12,0,12,346,222,70,67,0,12,276,196,0,12,0,12,0,12,0,12,0,12,36,40,0,12,9,16
1500000US360050083005,360050083005,"Block Group 5, Census Tract 83, Bronx County, New York",384,196,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,268,152,79,75,0,12,189,118,0,12,0,12,0,12,0,12,0,12,29,47,0,12,87,84
1500000US360050083006,360050083006,"Block Group 6, Census Tract 83, Bronx County, New York",234,172,43,69,43,69,0,12,0,12,0,12,0,12,0,12,0,12,94,79,0,12,0,12,94,79,0,12,0,12,0,12,0,12,0,12,61,69,25,39,11,23
1500000US360050084001,360050084001,"Block Group 1, Census Tract 84, Bronx County, New York",342,133,157,97,80,51,77,79,43,35,15,23,0,12,0,12,19,28,171,68,105,54,0,12,58,47,8,10,0,12,1,16,0,12,13,21,0,12,0,12,0,12
1500000US360050084002,360050084002,"Block Group 2, Census Tract 84, Bronx County, New York",656,147,352,134,271,115,81,62,81,62,0,12,0,12,0,12,0,12,266,107,108,66,0,12,158,86,0,12,0,12,0,12,0,12,0,12,38,42,0,12,0,12
1500000US360050085001,360050085001,"Block Group 1, Census Tract 85, Bronx County, New York",159,90,49,44,28,33,21,28,21,28,0,12,0,12,0,12,0,12,62,45,28,32,0,12,34,37,0,12,0,12,0,12,0,12,0,12,31,35,0,12,17,27
1500000US360050085002,360050085002,"Block Group 2, Census Tract 85, Bronx County, New York",912,330,115,75,74,49,41,55,8,13,0,12,0,12,0,12,33,53,644,287,152,92,0,12,492,227,0,12,0,12,0,12,0,12,14,21,123,118,16,25,0,12
1500000US360050085003,360050085003,"Block Group 3, Census Tract 85, Bronx County, New York",368,176,194,116,169,108,25,30,25,30,0,12,0,12,0,12,0,12,161,90,62,55,0,12,99,81,0,12,0,12,0,12,0,12,0,12,13,22,0,12,0,12
1500000US360050085004,360050085004,"Block Group 4, Census Tract 85, Bronx County, New York",178,80,48,45,27,33,21,35,21,35,0,12,0,12,0,12,0,12,107,71,34,41,0,12,73,66,0,12,0,12,0,12,0,12,0,12,23,37,0,12,0,12
1500000US360050085005,360050085005,"Block Group 5, Census Tract 85, Bronx County, New York",363,153,71,63,58,60,13,21,13,21,0,12,0,12,0,12,0,12,185,90,49,38,11,24,125,79,0,12,0,12,5,15,0,12,0,12,67,73,0,12,35,33
1500000US360050086001,360050086001,"Block Group 1, Census Tract 86, Bronx County, New York",437,177,178,115,117,102,61,73,61,73,0,12,0,12,0,12,0,12,181,92,72,61,0,12,109,70,0,12,0,12,0,12,0,12,0,12,61,70,0,12,17,27
1500000US360050086002,360050086002,"Block Group 2, Census Tract 86, Bronx County, New York",352,91,120,63,94,58,26,29,26,29,0,12,0,12,0,12,0,12,184,78,156,72,0,12,28,43,0,12,0,12,0,12,0,12,13,22,35,33,0,12,0,12
1500000US360050086003,360050086003,"Block Group 3, Census Tract 86, Bronx County, New York",302,144,91,79,91,79,0,12,0,12,0,12,0,12,0,12,0,12,163,101,61,45,0,12,102,88,0,12,0,12,0,12,0,12,0,12,44,39,0,12,4,7
1500000US360050087001,360050087001,"Block Group 1, Census Tract 87, Bronx County, New York",417,157,100,64,73,55,27,40,27,40,0,12,0,12,0,12,0,12,221,113,35,41,0,12,176,106,10,15,0,12,0,12,0,12,0,12,32,51,8,13,56,57
1500000US360050087002,360050087002,"Block Group 2, Census Tract 87, Bronx County, New York",546,176,74,59,74,59,0,12,0,12,0,12,0,12,0,12,0,12,415,171,32,37,0,12,374,166,9,15,0,12,0,12,0,12,0,12,57,65,0,12,0,12
1500000US360050087003,360050087003,"Block Group 3, Census Tract 87, Bronx County, New York",277,150,16,25,16,25,0,12,0,12,0,12,0,12,0,12,0,12,205,134,74,79,0,12,131,86,0,12,0,12,0,12,0,12,0,12,23,34,0,12,33,40
1500000US360050087004,360050087004,"Block Group 4, Census Tract 87, Bronx County, New York",332,164,64,57,49,50,15,23,15,23,0,12,0,12,0,12,0,12,201,124,0,12,0,12,201,124,0,12,0,12,0,12,0,12,0,12,47,43,0,12,20,23
1500000US360050087005,360050087005,"Block Group 5, Census Tract 87, Bronx County, New York",521,357,10,16,10,16,0,12,0,12,0,12,0,12,0,12,0,12,446,291,20,22,0,12,426,291,0,12,0,12,0,12,0,12,21,34,31,51,0,12,13,24
